9
67
10
36
35
36
23
63
30
70
67
53
76
15
7
18
29
213
23
26
9
72
19
29
45
13
393
50
20
35
649
128
36
67
99
20
14
122
49
48
10
20
9
19
20
21
30
52
100
140
20
29
9
70
23
18
12
10
14
92
15
75
50
89
203
95
20
11
57
14
175
20
44
54
40
16
15
35
12
13
48
32
11
50
13
15
64
88
20
155
54
53
7
19
45
57
36
25
76
26
40
154
25
128
19
13
48
38
40
10
20
12
94
40
25
85
10
10
17
32
13
43
14
42
23
47
57
75
46
39
80
78
18
55
44
13
47
25
106
17
78
42
24
270
188
12
127
40
25
19
36
27
30
85
16
10
57
34
15
27
60
31
120
10
18
13
20
75
38
101
25
59
69
70
47
16
20
20
50
20
104
30
10
15
30
20
20
68
21
167
49
82
51
25
49
102
36
71
22
40
29
175
17
20
39
40
28
9
37
30
49
35
10
25
9
167
43
38
99
23
16
10
40
59
26
40
25
32
19
24
19
31
123
116
133
17
17
30
88
10
38
180
40
30
49
32
23
239
15
70
60
101
50
53
36
69
69
15
152
15
68
9
27
7
94
86
14
20
99
28
20
20
44
10
38
9
18
14
33
70
27
30
384
28
50
72
72
126
24
51
17
18
32
54
40
82
21
46
54
16
9
59
7
445
10
17
374
10
51
50
22
45
13
20
24
78
35
27
7
64
13
17
45
29
57
22
15
10
30
104
28
22
170
20
77
68
29
13
124
9
43
43
40
68
13
30
20
20
9
9
45
27
45
80
9
45
30
49
26
36
29
26
9
65
62
38
42
53
32
18
268
10
31
95
145
9
124
23
29
27
24
54
15
39
84
32
16
18
15
10
38
7
15
165
43
15
28
25
27
155
17
19
57
30
10
14
31
52
14
470
77
80
49
75
18
11
30
19
40
44
54
12
28
46
101
106
29
31
76
28
54
35
95
26
80
13
72
13
425
54
35
15
18
10
10
25
22
13
32
10
19
55
201
35
13
60
23
68
22
6
33
25
20
33
10
29
30
39
109
38
26
13
16
15
44
50
46
72
7
13
105
80
114
17
43
18
25
15
81
15
14
10
10
27
19
87
205
150
20
73
17
150
24
20
34
27
37
30
295
30
40
120
131
19
16
40
30
20
14
32
62
13
