-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.54081,-0.88097,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.8,-0.66667,1
-0.10005,-0.95494,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.5,-0.16667,1
-0.48499,-0.89686,-1,-0.4,0,1
-0.48499,-0.89686,-1,-0.2,0.16667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.5,1
0.47657,-0.98672,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.2,0.16667,1
-0.90047,-0.47048,1,-0.1,0,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,-0.8,-0.83333,1
-0.92575,-0.34309,1,-0.5,0,1
-0.8694,-0.57487,-1,-0.3,0,1
-0.54081,-0.88097,-1,-0.8,-0.66667,1
0.47657,-0.98672,-1,-0.6,-0.5,1
-0.92575,-0.34309,1,-0.4,-0.16667,1
-0.92575,-0.34309,1,-0.1,0.5,1
-0.92575,-0.34309,1,0.2,0.5,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.3,-0.16667,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.3,0,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,0.2,0.83333,1
-0.8694,-0.57487,-1,0,0.5,1
-0.8694,-0.57487,-1,0.2,0.66667,1
-0.48499,-0.89686,-1,-0.8,-0.66667,1
0.092154,-0.96913,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.29279,-0.93335,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,0.1,0.5,1
-0.93786,-0.25935,1,-0.8,-0.83333,1
-0.92575,-0.34309,1,-0.4,-0.16667,1
-0.54081,-0.88097,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.7,-0.5,1
-0.54081,-0.88097,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.2,0.33333,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.73302,-0.78188,-1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.90205,-0.4639,1,-0.7,-0.5,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.6,-0.5,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
0.092154,-0.96913,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,0,0.66667,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.90521,-0.45027,1,-0.8,-0.83333,1
-0.6772,-0.82152,-1,-0.7,-0.5,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.90205,-0.4639,1,-0.3,0,1
-0.6772,-0.82152,-1,-0.6,-0.33333,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.90521,-0.45027,1,-0.3,0,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,0,0.16667,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.1,0.33333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.73302,-0.78188,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.5,-0.33333,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
0.61295,-0.99099,-1,-0.8,-0.83333,1
-0.8694,-0.57487,-1,-0.6,-0.33333,1
-0.48499,-0.89686,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.3,0,1
-0.1564,-0.9496,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.29279,-0.93335,-1,-0.3,-0.33333,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,0.3,0.66667,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.54081,-0.88097,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.48499,-0.89686,-1,-0.4,0,1
-0.90785,-0.43842,1,-0.7,-0.66667,1
-0.8694,-0.57487,-1,-0.7,-0.66667,1
-0.6772,-0.82152,-1,-0.7,-0.66667,1
-0.9684,0.080402,-1,-0.3,0,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.2,0.16667,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.29279,-0.93335,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.6,-0.33333,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.29279,-0.93335,-1,-0.7,-0.66667,1
-0.48499,-0.89686,-1,-0.5,-0.33333,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
0.28436,-0.9792,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.29279,-0.93335,-1,-0.8,-0.83333,1
-0.73302,-0.78188,-1,-0.3,-0.16667,1
-0.29279,-0.93335,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.2,0,1
-0.8694,-0.57487,-1,0,0.33333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.6772,-0.82152,-1,-0.2,-0.16667,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.90521,-0.45027,1,-0.7,-0.66667,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.73302,-0.78188,-1,-0.6,-0.5,1
-0.8694,-0.57487,-1,0,0.66667,1
-0.8694,-0.57487,-1,-0.1,0.16667,1
-0.73302,-0.78188,-1,-0.6,-0.33333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.98368,0.39239,-1,-0.4,-0.33333,1
0.092154,-0.96913,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.6,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.66667,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.7,-0.66667,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
0.28436,-0.9792,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.7,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.92101,-0.37115,1,-0.3,-0.33333,1
-0.92575,-0.34309,1,-0.4,-0.33333,1
-0.29279,-0.93335,-1,-0.9,-0.83333,1
-0.93576,-0.27533,1,-0.7,-0.66667,1
-0.73302,-0.78188,-1,-0.2,0.33333,1
-0.29279,-0.93335,-1,-0.8,-0.83333,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,-0.2,0.16667,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.90153,-0.46611,1,-0.7,-0.66667,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.6,-0.33333,1
-0.48499,-0.89686,-1,-0.4,0,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
0.092154,-0.96913,-1,-0.9,-0.83333,1
-0.29279,-0.93335,-1,-0.5,-0.5,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
0.036335,-0.96553,-1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.1,0.33333,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.3,0,1
0.22854,-0.97659,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.90153,-0.46611,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.29279,-0.93335,-1,-0.5,-0.33333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.3486,-0.92485,-1,-0.7,-0.5,1
-0.94155,-0.22971,1,0.2,0.33333,1
-0.92575,-0.34309,1,0.4,1,1
-0.8694,-0.57487,-1,0.1,0.66667,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.3,0,1
-0.48499,-0.89686,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.5,1
-0.92575,-0.34309,1,-0.3,-0.16667,1
-0.3486,-0.92485,-1,-0.4,0,1
-0.92575,-0.34309,1,-0.6,-0.5,1
-0.29279,-0.93335,-1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.3,-0.16667,1
-0.8694,-0.57487,-1,-0.3,0.16667,1
-0.29279,-0.93335,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
0.036335,-0.96553,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
0.42075,-0.98474,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.3,0,1
-0.8694,-0.57487,-1,-0.3,0.16667,1
-0.92575,-0.34309,1,0,0.33333,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.6,-0.16667,1
-0.73302,-0.78188,-1,-0.4,-0.16667,1
0.28436,-0.9792,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.3,0.16667,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.92575,-0.34309,1,0,0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.5,-0.16667,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.54081,-0.88097,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,0.3,0.83333,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.9247,-0.34952,1,-0.6,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
0.28436,-0.9792,-1,-0.9,-0.83333,1
-0.54081,-0.88097,-1,-0.8,-0.66667,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.6,-0.5,1
-0.10005,-0.95494,-1,-0.6,-0.5,1
0.092154,-0.96913,-1,-0.7,-0.66667,1
0.092154,-0.96913,-1,-0.8,-0.66667,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.4,-0.16667,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
0.22854,-0.97659,-1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.29279,-0.93335,-1,-0.7,-0.66667,1
-0.98736,0.49564,-1,-0.5,-0.16667,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
0.036335,-0.96553,-1,-0.6,-0.5,1
-0.3486,-0.92485,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.3,0.16667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
0.47657,-0.98672,-1,-0.8,-0.83333,1
-0.92575,-0.34309,1,0.2,0.5,1
-0.90837,-0.43599,1,-0.7,-0.66667,1
0.036335,-0.96553,-1,-0.6,-0.5,1
-0.48499,-0.89686,-1,-0.3,0,1
-0.93365,-0.29067,1,-0.4,-0.33333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.73302,-0.78188,-1,-0.6,-0.5,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.48499,-0.89686,-1,-0.2,0.33333,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
0.28436,-0.9792,-1,-0.9,-0.83333,1
-0.54081,-0.88097,-1,-0.6,-0.33333,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.9,-0.66667,1
-0.6772,-0.82152,-1,-0.1,0.33333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.3,0.16667,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.4,-0.16667,1
-0.73302,-0.78188,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.2,-0.16667,1
-0.8694,-0.57487,-1,0,0.5,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.48499,-0.89686,-1,0,0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.4,-0.16667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.98894,0.5446,-1,-0.6,-0.5,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.10005,-0.95494,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.2,0,1
-0.54081,-0.88097,-1,-0.5,-0.5,1
-0.73302,-0.78188,-1,-0.8,-0.66667,1
-0.73302,-0.78188,-1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.92575,-0.34309,1,-0.7,-0.66667,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.4,0,1
-0.8694,-0.57487,-1,-0.8,-0.83333,1
-0.8694,-0.57487,-1,-0.7,-0.5,1
-0.29279,-0.93335,-1,-0.8,-0.66667,1
-0.54081,-0.88097,-1,-0.8,-0.66667,1
0.28436,-0.9792,-1,-0.8,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.5,-0.16667,1
-0.29279,-0.93335,-1,-0.5,-0.33333,1
-0.8694,-0.57487,-1,-0.3,0.16667,1
-0.73302,-0.78188,-1,-0.5,-0.16667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.3,0,1
-0.92575,-0.34309,1,-0.6,-0.5,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.6,-0.5,1
-0.73302,-0.78188,-1,-0.6,-0.33333,1
-0.54081,-0.88097,-1,-0.9,-0.83333,1
-0.73302,-0.78188,-1,-0.4,-0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.7,-0.66667,1
0.47657,-0.98672,-1,-0.6,-0.5,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.3,-0.16667,1
-0.98736,0.49564,-1,-0.8,-0.66667,1
-0.8694,-0.57487,-1,-0.6,-0.5,1
-0.8694,-0.57487,-1,-0.3,0,1
-0.90521,-0.45027,1,0.3,0.33333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.6772,-0.82152,-1,-0.8,-0.66667,1
-0.90258,-0.46167,1,-0.6,-0.5,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.92575,-0.34309,1,-0.5,-0.16667,1
-0.8694,-0.57487,-1,0,0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.8694,-0.57487,-1,-0.5,-0.16667,1
-0.6772,-0.82152,-1,-0.3,0,1
-0.92575,-0.34309,1,0.6,0.83333,1
-0.8694,-0.57487,-1,-0.8,-0.66667,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.3486,-0.92485,-1,-0.9,-0.83333,1
-0.10005,-0.95494,-1,-0.1,0,1
-0.92575,-0.34309,1,0,0.5,1
-0.92575,-0.34309,1,-0.9,-0.83333,1
0.092154,-0.96913,-1,-0.9,-0.83333,1
-0.6772,-0.82152,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.48499,-0.89686,-1,-0.3,0.16667,1
-0.3486,-0.92485,-1,-0.9,-0.83333,1
-0.92575,-0.34309,1,-0.8,-0.66667,1
-0.92575,-0.34309,1,0.4,0.83333,1
-0.92575,-0.34309,1,-0.6,-0.33333,1
-0.9347,-0.28308,1,-0.4,-0.33333,1
-0.54081,-0.88097,-1,-0.6,-0.33333,1
-0.54081,-0.88097,-1,-0.6,-0.5,1
-0.9168,-0.39426,1,-0.5,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
-0.92575,-0.34309,1,-0.7,-0.5,1
